,mean,sd,hdi_025,hdi_975,paramter,model,ID_ind,domain
2252,1.018,0.932,0.001,2.912,w[8],GCM,43,Countries
2253,0.511,0.587,0.0,1.755,w[9],GCM,43,Countries
2254,0.934,0.914,-0.0,2.801,w[10],GCM,43,Countries
2255,7.85,1.019,5.93,9.856,sigma,GCM,43,Countries
2256,6.313,1.88,3.195,9.929,c,GCM,44,Countries
2257,1.224,0.634,0.134,2.48,w[1],GCM,44,Countries
2258,0.896,0.589,0.116,2.098,w[2],GCM,44,Countries
2259,0.158,0.237,0.0,0.526,w[3],GCM,44,Countries
2260,0.207,0.283,0.0,0.759,w[4],GCM,44,Countries
2261,0.621,0.57,0.0,1.753,w[5],GCM,44,Countries
2262,2.638,1.381,0.0,4.902,w[6],GCM,44,Countries
2263,0.419,0.484,0.0,1.37,w[7],GCM,44,Countries
2264,2.195,1.106,0.0,4.146,w[8],GCM,44,Countries
2265,0.827,0.686,0.0,2.177,w[9],GCM,44,Countries
2266,0.764,0.632,0.0,1.968,w[10],GCM,44,Countries
2267,2.987,0.615,1.819,4.229,sigma,GCM,44,Countries
2268,2.69,1.569,0.002,5.358,c,GCM,45,Countries
2269,1.611,1.05,0.001,3.639,w[1],GCM,45,Countries
2270,0.462,0.587,0.0,1.659,w[2],GCM,45,Countries
2271,0.924,0.829,0.0,2.558,w[3],GCM,45,Countries
2272,0.874,0.854,0.001,2.636,w[4],GCM,45,Countries
2273,0.988,0.888,0.0,2.747,w[5],GCM,45,Countries
2274,1.055,0.935,0.0,2.915,w[6],GCM,45,Countries
2275,0.932,0.876,0.0,2.68,w[7],GCM,45,Countries
2276,0.943,0.892,0.001,2.77,w[8],GCM,45,Countries
2277,0.942,0.875,0.0,2.69,w[9],GCM,45,Countries
2278,1.29,1.091,0.0,3.515,w[10],GCM,45,Countries
2279,5.535,0.685,4.252,6.897,sigma,GCM,45,Countries
2280,11.792,5.775,3.868,23.158,c,GCM,46,Countries
2281,1.786,0.873,0.258,3.57,w[1],GCM,46,Countries
2282,0.223,0.375,0.0,0.828,w[2],GCM,46,Countries
2283,0.219,0.314,0.0,0.764,w[3],GCM,46,Countries
2284,0.358,0.447,0.0,1.24,w[4],GCM,46,Countries
2285,0.589,0.536,0.0,1.646,w[5],GCM,46,Countries
2286,2.002,1.317,0.001,4.32,w[6],GCM,46,Countries
2287,1.272,1.063,0.001,3.362,w[7],GCM,46,Countries
2288,0.62,0.631,0.0,1.886,w[8],GCM,46,Countries
2289,0.321,0.379,0.0,1.071,w[9],GCM,46,Countries
2290,2.626,1.349,0.008,5.012,w[10],GCM,46,Countries
2291,4.462,1.083,2.144,6.508,sigma,GCM,46,Countries
2292,5.866,7.952,0.0,21.271,c,GCM,47,Countries
2293,0.919,0.84,0.001,2.631,w[1],GCM,47,Countries
2294,0.828,0.804,0.0,2.465,w[2],GCM,47,Countries
2295,1.154,0.89,0.0,2.908,w[3],GCM,47,Countries
2296,0.917,0.94,0.0,2.848,w[4],GCM,47,Countries
2297,1.26,1.087,0.001,3.403,w[5],GCM,47,Countries
2298,0.891,0.813,0.0,2.53,w[6],GCM,47,Countries
2299,1.043,0.915,0.001,2.901,w[7],GCM,47,Countries
2300,1.046,0.946,0.0,2.956,w[8],GCM,47,Countries
2301,1.114,0.993,0.001,3.051,w[9],GCM,47,Countries
2302,0.849,0.834,0.0,2.553,w[10],GCM,47,Countries
2303,24.421,2.524,19.499,29.226,sigma,GCM,47,Countries
2304,2.087,0.012,2.063,2.112,n_cats,MAPP,0,Countries
2305,5.299,0.616,4.162,6.582,sigma,MAPP,0,Countries
2306,2.798,0.324,2.177,3.455,n_cats,MAPP,1,Countries
2307,7.397,0.739,5.941,8.827,sigma,MAPP,1,Countries
2308,2.136,0.047,2.041,2.226,n_cats,MAPP,2,Countries
2309,8.281,0.833,6.628,9.922,sigma,MAPP,2,Countries
2310,5.813,1.0,3.989,7.931,n_cats,MAPP,3,Countries
2311,6.771,0.72,5.432,8.248,sigma,MAPP,3,Countries
2312,8.59,2.204,4.314,12.997,n_cats,MAPP,4,Countries
2313,7.125,0.846,5.594,8.89,sigma,MAPP,4,Countries
2314,2.081,0.012,2.057,2.105,n_cats,MAPP,5,Countries
2315,6.407,0.732,4.957,7.833,sigma,MAPP,5,Countries
2316,2.091,0.016,2.06,2.122,n_cats,MAPP,6,Countries
2317,6.3,0.652,5.06,7.615,sigma,MAPP,6,Countries
2318,2.06,0.037,1.994,2.136,n_cats,MAPP,7,Countries
2319,6.976,0.692,5.662,8.364,sigma,MAPP,7,Countries
2320,2.083,0.011,2.062,2.105,n_cats,MAPP,8,Countries
2321,5.079,0.596,3.969,6.299,sigma,MAPP,8,Countries
2322,2.084,0.01,2.065,2.102,n_cats,MAPP,9,Countries
2323,6.801,0.811,5.242,8.441,sigma,MAPP,9,Countries
2324,2.014,0.065,1.891,2.148,n_cats,MAPP,10,Countries
2325,7.818,0.754,6.3,9.234,sigma,MAPP,10,Countries
2326,2.893,0.292,2.316,3.452,n_cats,MAPP,11,Countries
2327,6.667,0.616,5.497,7.918,sigma,MAPP,11,Countries
2328,2.081,0.01,2.061,2.101,n_cats,MAPP,12,Countries
2329,4.671,0.555,3.645,5.808,sigma,MAPP,12,Countries
2330,7.492,1.941,3.86,11.465,n_cats,MAPP,13,Countries
2331,6.703,0.757,5.339,8.294,sigma,MAPP,13,Countries
2332,2.095,0.016,2.065,2.128,n_cats,MAPP,14,Countries
2333,6.058,0.636,4.858,7.355,sigma,MAPP,14,Countries
2334,2.083,0.009,2.065,2.102,n_cats,MAPP,15,Countries
2335,3.793,0.506,2.844,4.815,sigma,MAPP,15,Countries
2336,2.182,0.035,2.113,2.252,n_cats,MAPP,16,Countries
2337,6.441,0.623,5.241,7.702,sigma,MAPP,16,Countries
2338,2.08,0.01,2.062,2.1,n_cats,MAPP,17,Countries
2339,4.999,0.614,3.792,6.197,sigma,MAPP,17,Countries
2340,2.081,0.012,2.055,2.104,n_cats,MAPP,18,Countries
2341,4.567,0.507,3.566,5.55,sigma,MAPP,18,Countries
2342,6.489,1.96,3.106,10.628,n_cats,MAPP,19,Countries
2343,7.087,0.748,5.696,8.596,sigma,MAPP,19,Countries
2344,2.341,0.095,2.153,2.524,n_cats,MAPP,20,Countries
2345,6.262,0.601,5.092,7.441,sigma,MAPP,20,Countries
2346,2.195,0.055,2.086,2.304,n_cats,MAPP,21,Countries
2347,6.135,0.564,5.052,7.255,sigma,MAPP,21,Countries
2348,2.083,0.009,2.066,2.1,n_cats,MAPP,22,Countries
2349,4.202,0.607,2.987,5.366,sigma,MAPP,22,Countries
2350,2.082,0.011,2.06,2.105,n_cats,MAPP,23,Countries
2351,3.742,0.442,2.913,4.628,sigma,MAPP,23,Countries
2352,2.155,0.036,2.088,2.231,n_cats,MAPP,24,Countries
2353,7.116,0.683,5.782,8.452,sigma,MAPP,24,Countries
2354,2.106,0.021,2.066,2.148,n_cats,MAPP,25,Countries
2355,6.469,0.654,5.253,7.805,sigma,MAPP,25,Countries
2356,2.083,0.013,2.057,2.107,n_cats,MAPP,26,Countries
2357,2.995,0.342,2.361,3.693,sigma,MAPP,26,Countries
2358,2.084,0.013,2.058,2.111,n_cats,MAPP,27,Countries
2359,4.583,0.527,3.558,5.621,sigma,MAPP,27,Countries
2360,2.082,0.012,2.059,2.105,n_cats,MAPP,28,Countries
2361,4.568,0.549,3.509,5.653,sigma,MAPP,28,Countries
2362,2.068,0.022,2.025,2.113,n_cats,MAPP,29,Countries
2363,6.715,0.724,5.37,8.192,sigma,MAPP,29,Countries
2364,2.077,0.016,2.044,2.109,n_cats,MAPP,30,Countries
2365,5.361,0.576,4.233,6.466,sigma,MAPP,30,Countries
2366,2.084,0.012,2.061,2.107,n_cats,MAPP,31,Countries
2367,3.352,0.412,2.557,4.169,sigma,MAPP,31,Countries
2368,2.986,0.383,2.267,3.764,n_cats,MAPP,32,Countries
2369,7.026,0.678,5.747,8.391,sigma,MAPP,32,Countries
2370,6.461,2.074,2.419,10.518,n_cats,MAPP,33,Countries
2371,8.397,0.927,6.704,10.292,sigma,MAPP,33,Countries
2372,7.898,1.839,4.278,11.504,n_cats,MAPP,34,Countries
2373,8.122,1.0,6.197,10.114,sigma,MAPP,34,Countries
2374,3.012,0.671,1.763,4.366,n_cats,MAPP,35,Countries
2375,11.048,1.234,8.763,13.563,sigma,MAPP,35,Countries
2376,2.078,0.009,2.062,2.097,n_cats,MAPP,36,Countries
2377,5.286,0.744,3.802,6.713,sigma,MAPP,36,Countries
2378,2.086,0.013,2.06,2.112,n_cats,MAPP,37,Countries
2379,8.385,0.939,6.634,10.3,sigma,MAPP,37,Countries
2380,2.08,0.014,2.054,2.108,n_cats,MAPP,38,Countries
2381,5.996,0.631,4.78,7.233,sigma,MAPP,38,Countries
2382,2.084,0.011,2.062,2.105,n_cats,MAPP,39,Countries
2383,6.026,0.745,4.61,7.51,sigma,MAPP,39,Countries
2384,2.393,0.119,2.155,2.622,n_cats,MAPP,40,Countries
2385,6.54,0.621,5.377,7.795,sigma,MAPP,40,Countries
2386,2.078,0.015,2.048,2.106,n_cats,MAPP,41,Countries
2387,6.245,0.671,4.902,7.529,sigma,MAPP,41,Countries
2388,2.082,0.016,2.051,2.115,n_cats,MAPP,42,Countries
2389,6.589,0.723,5.21,8.045,sigma,MAPP,42,Countries
2390,5.727,0.85,4.062,7.413,n_cats,MAPP,43,Countries
2391,6.198,0.706,4.913,7.654,sigma,MAPP,43,Countries
2392,2.075,0.014,2.047,2.103,n_cats,MAPP,44,Countries
2393,5.216,0.585,4.043,6.346,sigma,MAPP,44,Countries
2394,2.08,0.01,2.061,2.099,n_cats,MAPP,45,Countries
2395,5.297,0.63,4.054,6.493,sigma,MAPP,45,Countries
2396,2.078,0.013,2.054,2.104,n_cats,MAPP,46,Countries
2397,6.317,0.726,4.877,7.729,sigma,MAPP,46,Countries
2398,3.024,0.033,2.966,3.084,n_cats,MAPP,47,Countries
2399,10.93,1.539,7.98,13.974,sigma,MAPP,47,Countries
